ID_REF	GSM142398	GSM142399	GSM142400	GSM142401	GSM142402	GSM142403	GSM142404	GSM142405	GSM142406	GSM142407	GSM142408	GSM142409	GSM142410	GSM142411	GSM142412	GSM142413	GSM142414	GSM142415	GSM142416	GSM142417	GSM142418	GSM142419	GSM142420	GSM142421	GSM142422	GSM142423
1415785_a_at	2113.2	5755.1	1807.8	1801.1	2214.3	2619.9	2379.7	2699.8	2802.2	1736.6	2683.1	3537	3115.9	2876.8	2520.4	3015.3	3289.6	2295.1	1219.3	2271	2995.5	3394.7	3139.8	2283.8	4800.5	4220.1
1415786_at	16.7	4.6	30.5	49.5	6.4	5	5.4	30.8	3.2	25	42.8	6.1	17.2	15.8	28.2	23	18.9	5.7	31.3	30.4	15.7	11.5	25.7	8.8	22.6	33.3
1415787_at	871.4	532.1	866.7	846.9	872.4	824.8	716.8	639.8	708.1	858.2	1000.3	598.4	959.9	986.1	617.1	559.4	624.7	799.5	684.7	737.1	611.7	496.6	558.9	635.4	581.7	465.3
1415788_at	2141	373.8	2302.4	2357.2	709.3	1645.1	942	1603.3	1644.4	1349.2	1406	1333.3	1204.1	1002.8	1408.8	977.7	786.7	1413.1	1220.4	726.3	984.2	978.4	942.6	1726.2	1364.1	998.9
1415789_a_at	1643.1	282.4	1472.7	1341.8	602.9	1279.2	702.1	1071	1087.3	1724.4	1365.4	1231	1245.4	831.6	1092	1111.1	462.6	1265	935.8	899.4	760	1258.8	787.1	911	664.7	719.9
1415790_at	1138.5	259.6	1210.7	1237.1	359	619.3	392.9	742.5	1007.4	1027.7	755.4	707.4	671	479.8	546.3	463.8	482.6	800.5	556.2	489.7	422.7	470.4	413.7	677.5	350.6	342.1
1415791_at	920.3	596.3	891.7	730.8	818.2	844	893.3	871.8	887.4	1015.2	910.5	904	927.1	826.5	822.1	705.5	718.9	938	771.9	1151.2	1292.1	1146.8	1318.3	659.4	727.5	580.2
1415792_at	920.2	765.6	900.4	930.5	835.1	1027	610.4	1059.2	1144.8	957.5	1176.2	995.3	841	1009.8	772.9	766.1	805	817.9	862.9	1248.3	1074.4	1012	1362.8	808.8	957.8	906.6
1415793_at	714.9	672.9	730.4	1227.5	1854.3	1971.1	1450.9	558.2	643.1	789.6	743.8	2113.6	635	601.5	497.9	7736.7	3796.1	1056.9	1129.9	722.4	1629.1	379.3	1351	877.9	396.7	432.2
1415794_a_at	843.6	536	886.9	947.4	556.5	695.5	336.5	612.6	575.6	630.7	543.1	533.2	759.2	732.1	666	206.2	149.6	704.4	833.6	456.7	559.9	658.1	670.3	1089.6	894.2	796.8
1415795_at	456.2	187.1	399.1	445.1	238.9	281.4	212.3	227.3	187.1	364.7	186.9	279.6	400.3	320.7	366.7	126.5	138.2	341.7	215.5	298.4	321.2	378.9	322.9	389.6	144.6	154.1
1415796_at	8210.8	5160.7	7422.3	7440.5	6463.5	6583.6	6562.5	7326.7	6648.8	9161.8	6023.6	6608.1	7425.7	6901.1	8398.6	5817.5	4722.9	6204	6733.6	9173.4	9996.8	9790.6	10652.5	8027.7	5574.4	5467
1415797_at	124.9	40.8	92.5	93.6	49.6	92.2	46.1	48.6	40.6	39.8	34.8	2.9	60.2	89.9	39.1	11.8	11.6	93.2	146.9	15.9	52	11	22.8	91.8	29.2	2.5
1415798_at	64.2	16.2	14.5	16.9	8.1	52.9	10.9	31.7	42	63.3	4.8	49.2	40.1	19.8	48.9	3.2	5.9	16	3.5	7.3	29.5	22.9	7.3	55.3	4.9	5.8
1415799_at	1334.4	1168.2	1274.2	1515.1	1352.6	1170.8	1016.2	685.3	799.1	1180.5	1010.5	786.2	1006.2	864.5	693.3	1600.2	1274.6	1150.1	959.2	838.2	939	699.2	967.2	1179.2	2200.5	1703.8
1415800_at	13.5	2.6	5.8	8	96.6	48.5	43.4	233.4	246.1	6.6	28.4	42.6	43.8	313	34.1	171.4	162.6	35.9	654.7	13.5	54.4	2.4	19.4	22.2	282.1	60.3
1415801_at	7.6	24.1	28	6.3	43.9	10.2	48.3	62.2	93.7	47.6	57.1	4.8	13.9	7.7	2.9	68.9	44.3	29.4	66.6	31.6	32.6	38.4	18.7	19.3	51.8	1.8
1415802_at	1449.8	3090.1	974	2350.2	5732.9	3739.9	4321.4	1155.7	1212.7	1245.6	1508.8	2010.7	1227.9	2009.9	673.9	6756.4	8072.1	2396.6	3125	1298	1566.3	785	1289.8	2226.7	1784	1943.4
1415803_at	33.3	17.4	26.8	5.2	37.1	50.6	8.3	211.1	231.8	52.7	198.2	41.6	8.2	22.1	61.2	39.7	39.1	6.6	9.1	39.1	15.1	15	30.3	24.6	38.6	34.3
1415804_at	52.2	26.7	29.4	6.7	22.3	37.2	29	88.3	107.1	9.3	102.3	33.3	49.5	7.4	36	25.7	28.9	49.6	10.5	14.7	22.3	31.4	26.4	13.2	26.7	59.8
1415805_at	39.8	13.7	26.8	44.5	29.3	20.2	26.3	20.3	1.2	123.7	28.4	85.8	50.3	163.8	180.7	39.4	28.5	40.1	53.6	10.8	517.3	173.8	83.7	21.6	16	22.4
1415806_at	24.4	9.5	33.7	18.8	34	5.8	12.5	91	159.2	6	42.4	9.6	63.8	92.7	37.8	32.9	23.2	3.8	123.3	6.4	49	20.6	20.9	18.4	3.1	3.4
1415807_s_at	2128.4	4048.5	2910.4	2610.1	2218.9	1388.8	1761.7	1342.6	1437.3	1996.7	1487	2527.3	2195.7	2019.4	2137.5	2998.2	2759.8	2540.9	844.5	2534.5	2163	1342.9	1760.7	1336.4	1589.4	1616.3
1415808_at	42.5	3.1	1.9	4	3	4.2	2	26.2	6.4	2.3	47.3	3	14	29.9	31.9	0.8	3.8	4.3	9.6	15.3	2	21.7	15	1.8	2.1	4.9
1415809_at	7.6	12.1	5.6	6.2	0.8	11.2	0.5	2.5	2.5	12.3	24.4	13.9	18.4	17.5	5.6	2.8	13.3	1.7	64.2	6.4	0.6	16.9	3.3	1.4	0.7	1.8
1415810_at	314.3	3932.7	250.9	405.5	2067	957.9	1606.1	1447.2	1500.5	757.3	938.1	944.2	583.6	1186.1	410.5	3112.6	3023.8	818.3	770.9	2635.1	1275	900	1345.8	556	2643.9	1919.6
1415811_at	203	2513.7	168.9	299.1	1182.8	433.1	853.8	711.3	826	534.5	444	503.8	248.4	548.9	225.7	1985.4	1547.5	459.4	162	1581.6	859.1	527.3	1026.2	228	1093.5	1098.2
1415812_at	2571.9	596.2	1927.5	1881	2673.1	2017.7	840	1425.8	1509	1464.8	417.3	90.9	926.9	1051.7	741.3	1136.3	362.5	1445.9	1105	105.5	83.5	75.1	116.5	1463.5	734.9	528.8
1415813_at	1496.2	1989.3	1511.6	1384.9	1922.6	2113.1	1647.5	975.7	939.3	1913.5	2572.5	2865.7	2216.6	1855.1	2241.9	2156.2	1584.5	1633.1	2636.4	1606	2071.8	1874.6	1826.2	1456.5	2494.1	2323
1415814_at	1465.2	1547.3	1651.3	1556.9	2390.8	1551.6	1002.8	3836.7	3609.9	1294.4	1159.9	1060.3	1193.4	2175.8	1582.2	1842	1139.2	1658.8	826.3	787.5	1108	663.5	1081.1	1539.1	860.1	820.4
1415815_at	15.8	25.8	55.8	52.6	14.4	7.3	8.5	14.1	3.1	54.2	52.5	36.1	24.9	6.5	7.2	14.3	29.2	38.4	17.6	2.7	3.7	13.9	19.1	34.2	8.2	20.4
1415816_at	3486.9	7061.3	3136.4	2806.8	4150.3	4374.7	3832.5	3784.4	3630.6	3786	3932.3	4130.5	4032.3	3985.9	3756.1	6100.8	5512.8	3299.7	3279.7	4811.1	4739	3644.5	4992.2	3055.3	5525	5524.4
1415817_s_at	1559.8	4296.6	1752.5	1123.9	1942.8	1714.4	1894.5	1771.2	2500.1	2263.8	2319.2	1951	2783.5	3043.8	2274.5	2199	2537.3	1597.6	1192.5	2483	2350.8	2281.4	3585.5	2028.5	2304.5	2687.2
1415818_at	1272.9	344.2	1190.7	1007.6	1501.3	1702.9	741.1	1745.4	1918.7	1592.1	937.2	827.8	2216.2	1506	1331.4	492.4	325.5	1536.5	889.2	1458	929.2	590.5	1194.9	1103.3	789.5	606.4
1415819_a_at	1825.2	2767.4	1549	1685.8	2360.3	1925.8	1368	2111.3	2293.3	2447.3	1830.2	2235.4	2405.2	1776.5	1602.8	1521.2	1097.6	1592.7	2071.2	2348	2027.5	1491.7	2519.7	1625.8	1880.6	1915.8
1415820_x_at	1821.5	2501.9	1523.1	1624.6	1562.7	1577.6	1401.3	1877.6	1805.3	1970.1	1753.5	1890.1	1998.6	1794.1	1542.1	1277.2	1346.5	1523.7	1200.9	1849	1345.2	1182	1250.8	2025.4	3527.8	3141
1415821_at	1783.9	1834.7	1657.9	2382.2	2028.5	2438.8	1979.2	1438.3	1537.4	1855.6	1490.3	1892.8	2238.1	1993.6	1795.4	2671.7	2638.8	2310.2	2786	1433.4	1457.9	1483.1	1358.6	2287.4	2295.6	2285.9
1415822_at	1957.7	3958.4	1640.5	2343.3	1529.4	1223.7	1180.9	2427.6	2512.2	2040.5	2208.4	2099.8	1448	2722	1657	1119.2	930.3	1406.1	968.4	1296.3	1411.9	1185.4	1439.8	1576.2	5023.9	6170.3
1415823_at	779.3	1370.9	596.7	884.2	557.2	384.5	469.7	681.3	735.1	622	547.4	646.9	432.7	693.3	418	413.5	274.1	538.5	95.1	368.1	491.2	381.8	479.2	470.1	951.6	1196.2
1415824_at	246.7	296.7	177.1	262.5	145.2	94.1	145.8	172	161.2	223.2	156	233.2	97.7	261.9	104.2	128.3	155.1	160.6	45.8	87.9	134.6	116.9	192.7	96.3	250.9	347.9
1415825_s_at	565.4	614.8	557.9	605.5	555.6	699.5	403	436.9	427.1	587.2	680.1	397.6	492.7	521.1	447.2	395.5	296.2	544.4	294.1	356.6	405.5	288.5	464.6	629.1	315.7	258.7
1415826_at	870.8	1313.7	739.2	666.6	643.4	712.6	710	533.7	600.6	648.4	778.1	547.8	1181.9	612.8	588.9	472.9	561.3	986.2	797.2	606.3	910.5	1163.5	964.5	730.2	888.1	1014.1
1415827_a_at	9556.6	2050.2	9089.4	8621.1	5234.8	8689.2	7843.4	8087.8	7044.4	9024	11031.6	9831.7	8643.6	5783.3	8743.6	3944.3	3407.1	6805.9	10242.9	9334.5	9514.3	9928	9650.1	8467.8	8653.4	9445.1
1415828_a_at	8957.6	2881.2	9728.1	8619	4898.7	7194.3	9147.8	7532.5	7048.5	9678.8	7684.9	11487.8	7689.7	7613.4	9201.3	3877.9	4091	7836.1	3942.3	10739	9935.4	11109.4	11762.6	7390.8	9467.9	9651.5
1415829_at	4817.2	2676.8	3972.6	5964.1	8227.4	6191.9	6629.5	2801.3	2880.5	3479.7	4329.9	5404.2	4087.5	4794	3596.5	10103	8254.1	5770.6	5163.4	6184.8	4884.9	4331.8	4480.7	5979.5	4974.3	4590.8
1415830_at	415.8	699.3	643.7	477.9	561.5	425.4	556.6	446.6	502	391	740.3	776.7	560.6	506	569.8	507.8	1006.2	474.3	466.2	488.8	580.3	764.5	632	518.2	574.9	557.9
1415831_at	1977.3	4852.9	1602.5	1668.2	3102.3	2353.9	2331.6	2828.9	2671.9	2595	2410.2	2573.5	2508.9	2546.4	2277.4	3723.5	3506.5	2157.3	1651.9	2841	2809.1	2290.4	2995.5	1575	2212.2	2580
1415832_at	22.5	0.8	7.6	2.4	1	1	1.5	0.7	1.7	0.6	5.5	12.9	13.7	12.6	0.5	9.7	7.8	0.5	1.5	1.8	2.4	2.7	7.7	1.5	1.3	0.3
1415833_x_at	33155.7	25762.2	32581.1	29880.4	25933.9	32385.4	28513.8	24280.8	20926	44860.1	32308	32329.6	33641.5	37406.5	42515.5	24881.8	23433.4	34000.2	30424.1	27021.6	27083.5	27284.5	32160.7	21676.6	23024.2	25776.7
1415834_at	1436.3	119.6	1732.8	1291.4	726.1	1379.2	635.6	1132.4	1222.2	1248.5	598.6	521.7	549.7	651.8	749.3	195	271.1	942	1060.9	318.2	811.1	806.1	876.3	1355.3	708.1	369.1
1415835_at	39.2	13.1	12.3	2.8	15.2	1.3	0.5	33.3	3.9	1.6	12.8	3	36.3	5.9	1.4	3.9	9.8	2.8	39.2	0.5	0.8	22.2	16.3	8.2	22.8	2.1
1415836_at	428.7	705.6	321.2	377.6	624.8	352.7	355.6	302.4	398.1	557.9	260.8	288.7	465.3	489.8	290.1	775.6	579.4	450.2	274	498.1	430.8	203.4	488.4	253.4	355.8	364.4
1415837_at	241.3	3.2	92.8	253.9	39.9	139.4	135	14.5	7.2	212.4	50.1	17.2	34.7	66.9	136.2	18.2	4	216.2	33.6	30	279.5	93.3	39	366	8.9	0.8
1415838_at	1429.9	707.8	1470.7	1638.1	1339.1	1730.8	1862.1	1416.2	1238.2	1145.1	827	1509.2	1281.1	1330.5	1202.7	1995.5	1923.1	1342.2	1196.2	571.1	969.8	1305.6	972	1445.8	629.5	696.4
1415839_a_at	8735.1	16198.1	9084	7482.9	5540.3	8347.8	10642.7	11368.6	10924.4	8724.4	9745.5	15376.4	14330.4	11802	11708.8	7873.1	11227.6	8430.9	5496.5	11216.5	11324.5	15803.1	11408.2	9198.3	17283.7	19620
1415840_at	2849.1	1534.6	2358.3	2684.1	1837.5	2423.8	1645.6	2379.9	2362	2082.8	1945.2	1606.7	2415.3	1892.3	1500.7	973.8	972.2	2473.6	1851.6	1174.5	1316	1074.1	1311.1	2591.2	2325.7	2053.5
1415841_at	936.7	724.4	975.4	1042.2	1066.4	772.4	880.6	607.7	596.8	764.5	1025.5	499.2	811	637.9	803.8	768.9	710.3	865.7	816.9	551.4	648.3	741.3	707.8	1358.1	1074.6	860.5
1415842_at	161.3	174.2	233.6	190.7	286.4	73.3	198.4	284.5	276	150.9	184.5	195.5	164.4	197.4	187.3	256.2	201.3	183.9	151.4	128.8	217.8	137	187.3	129.2	135	125.2
1415843_at	175	233.3	158.2	232.8	195.3	128.9	161.7	203.9	206.8	232.4	95.9	191.4	121.8	125.9	136.2	239.3	156.9	241.9	53.7	99.8	139.4	100.7	157.6	120.5	82.9	82.5
1415844_at	1.2	0.8	2.7	0.7	0.9	1.4	3.1	1.1	2.2	0.6	5.2	19	4.9	1.2	18.9	2.6	1.1	1.3	0.9	1.9	1.6	1.5	0.7	1.3	0.7	0.2
1415845_at	37.1	31	13.3	30.9	9.5	26.1	33.7	26.8	25.5	5.5	6.7	16.9	29.6	23.8	59.9	13.3	14.6	49.9	47.3	9.1	20.9	4.7	4.6	20.9	18.2	19
1415846_a_at	22.8	1.1	0.8	10	32.1	2.1	27.2	3.4	1.5	43.2	4.6	1.4	1.1	15.3	4.7	9.2	3.8	7.1	4.1	24.2	0.8	7.8	0.8	11.4	10.1	4.9
1415847_at	9.1	6.9	9.8	11.3	42.9	6.3	11.6	14.1	6.7	28.9	48.8	7.5	7.5	7.5	14.8	40.9	32.5	7.5	8.7	1.4	6.9	15.8	22.2	6.2	1.9	7.6
1415848_at	69.8	29.6	64	6.9	51	32.8	17.7	51.5	11.1	127.4	11.3	5	65.8	5.4	25.4	4.7	41.1	86.8	13.9	55.4	27.2	57.7	7.6	35.9	15.8	3.4
1415849_s_at	1469.2	6193.9	1293.3	2032.2	9345.5	4623.4	7074.9	3392.9	3348.6	3031.3	2845.1	4382.8	2897.7	2499.6	3146.4	10413.1	9974.1	3465.6	1659	8051.8	4951.9	2606.4	4741	3029.4	6684.7	7793.4
1415850_at	3033.8	255.4	2352.1	2989	1217.2	2261.3	1432.5	1226.3	1399	2000.3	3107.6	1857.3	2761.4	1444	2149.7	514.4	343.8	2705.5	1972.1	1022.5	2030.4	1255.6	1822.7	3416.8	711.6	487.2
1415851_a_at	2676.9	6133.8	2383.9	1620.5	3066.7	3127.6	3031.3	2576.2	2553.5	3989.6	3759.9	5390.1	3181.1	3434.3	3524.6	4052.5	4357	2577.8	3361.8	5540.1	3340	2925.3	4326.8	2515.5	5996.7	7141.8
1415852_at	3553.7	8033.2	2823.1	2952.5	3423	3760.6	3484.3	2896.3	3135.3	3305.8	3249.3	5237.6	3188.5	3729	3477	4339.9	4572.9	3458.6	1380.8	6461.3	4297	2879.3	5098.8	2345.1	5627.6	6798.1
1415853_at	133.5	85.7	138	83.3	145	95.5	100.2	70.9	96.1	122.3	92.2	71.3	78.9	46.7	81.6	135.6	157.1	61.6	166.9	85.8	81.3	75.8	70.2	68.3	95	79.8
1415854_at	21.4	20.1	4.4	6.2	19.9	17.5	35.5	13.4	17.6	11.9	15.7	35.5	11.7	24.3	24.9	2.6	18.7	9.2	65.3	6.8	3.6	15.5	1.3	3.4	13.8	18.4
1415855_at	2.3	1.8	56.5	8.4	15	34.7	1.8	74.8	95	21.6	3.2	35.4	19.8	87.8	10.2	19.5	15.9	50.9	173.3	0.4	0.5	14.1	28.3	25.1	6.9	11
1415856_at	534.6	117.5	310.7	325.1	927.6	458.3	512.1	393.3	458.1	530.5	129.1	106.7	532.1	487	328.4	467.3	587.3	702.3	1350.5	13.9	33.7	45.6	38.5	662.7	192.6	107.1
1415857_at	1176.9	108.3	658.3	796.3	2168.6	1247.8	1667.5	934	932.8	933.7	288	389.7	1315.7	1158.6	839.7	1290.7	1440.6	1892.9	3084.6	16.2	20.8	129.6	30.1	1713.5	440.7	223.9
1415858_at	3313.9	7925.5	2681.8	2953.1	2712	2506.2	2103.8	4249.4	4058	2621.7	2902.6	3716.1	3667.1	2878.1	2640.7	3354	2934	2293.1	1717.6	4828.6	4294.6	4143.4	4867.3	3209.5	4979	3776.2
1415859_at	3113	6411.6	2603.8	2790.4	3261.2	3180.7	3075.5	2882	3173.3	3049.1	3913.2	3802.8	3110	3735.4	2410.7	3921.8	3537.3	2846.6	2726.4	4259.4	4453.6	3400.7	4499	2146.4	3753.1	2694.9
1415860_at	1191	5047.4	1294	1323.1	4145.2	3001.5	4618.3	2713	3020.4	1988.4	1877.8	4834.5	2553.9	2817.7	2308.3	6171.9	3363.3	2130.4	1739.6	4453.1	4466.7	4656.2	3868.5	1338.9	9261.2	9549
1415861_at	15.2	5.7	15.3	10.3	25.6	3.5	4.9	3.1	29.9	2.3	30.7	4.2	19	3	9.9	10.4	26.6	1.6	11.6	7.6	1.6	19.4	27.1	12.7	0.7	1.9
1415862_at	4	19.6	31	28.2	10.3	8.5	32.6	11.4	7	2.4	13	18.1	17.8	2	32.8	6	5.2	38.9	15.1	2.8	1.2	27.2	22	21	10.8	39.6
1415863_at	4989.6	6355.1	5372.5	6065.3	4942.9	4139.9	3901.6	5127.7	4915.2	4418.7	4714	4752.2	6328.8	4412.9	5517.9	4050.5	4457.1	4678.9	4852.1	4480.9	4657.5	5274.8	4348.5	4285.7	6480.3	5649.9
1415864_at	891.9	245.8	1309.3	2735.2	3065	6060.2	4867.9	1000.4	798.8	2149.8	1964.3	1744.6	451.1	875	885.9	4034.1	3512.6	2339.1	3283.4	806.1	1437	554.9	835.3	2846.2	175.6	239.5
1415865_s_at	1085	138	1358.1	2292.8	3096.2	6994.5	5844.1	679.5	739.9	3390.9	2369.9	1842	646	757.9	843.4	4418.8	3702.9	2223.9	5308.1	820.6	1389.5	445.3	873.9	2499	305.9	285.2
1415866_at	361.8	335.6	293.4	268.5	153.1	222.6	248.3	322.8	365.4	304.2	337.7	254.1	239.1	245.4	305.4	144	113.2	325.3	340.4	236	253.8	159.1	251.2	307.5	164.9	144.3
1415867_at	4525.5	9586.4	4263.4	3814.5	3416.1	5599	5328.9	8948	8862.6	3837.4	6562.5	8607.5	5946.7	4933.6	6073	6481.2	6104.2	4601.7	4001.9	6598.3	7379.5	7383.6	7632.8	3581	6425.8	6663
1415868_at	1.5	36.3	9.5	4.5	39	29.9	8.4	62.9	59.6	2.7	7.7	6.9	2.2	35.4	21.4	19.8	3.5	3.6	11.6	15	46.9	33.8	12.2	26.5	45.7	13.3
1415869_a_at	1550.1	2752.2	1580.2	1599.6	2125.1	1581.7	1277.3	1343.3	1371.5	1285.8	2117.4	1593.7	1196	1432.2	1253.8	1471.3	1464.5	1539.8	2070.2	2104	1657.9	1189.9	2069.3	1758.2	2508.7	1987.3
1415870_at	961.4	1207	820.7	878.4	1259.6	721.9	885.4	1566.5	1349.5	995.1	1147.7	801.9	1418.6	1567.5	821.6	786.6	984.6	806.9	885.4	1291.9	1152.9	1300.2	976.9	785.5	934.3	979.9
1415871_at	280.1	1.1	480.6	252.9	1554.6	624.4	686.3	741.5	804.1	549.2	174.4	41.5	93.8	1587.1	180.6	794.7	592.3	382	301.3	4.2	4.1	24	33.3	272.9	76.3	26.2
1415872_at	4580.2	4238.1	7335.1	6371.4	1926.8	3096.1	2945.6	5214.2	5410.5	2644.8	4670.3	3647.1	3253.8	3202.2	3481	3028.8	3792.5	5236	6028.1	2290.6	3423.9	4265.1	2248.5	6974.5	5380.9	4409.8
1415873_a_at	1069.2	868.9	1006	1144.9	1222.3	968	817	1077.8	1036.8	1006.1	907.1	807	823.6	1045	902.2	1106.5	904.1	953.6	908.5	959.4	1188.6	762.4	1070.7	881.4	979	954.4
1415874_at	40.9	122.3	50.2	95.3	46.9	5.9	68.9	55.4	36.3	77.2	126.3	49.6	93.9	32.2	107.5	107.8	75.5	71.5	71.7	38.2	117.6	36.2	59.6	104.4	55.4	5.3
1415875_at	48.5	20.1	34	32.6	23.3	15	18.1	8.8	25.2	45	13.2	36.6	29.5	42.7	70.3	27.7	19.2	16.7	35.4	17.5	24.9	48	61.6	21.4	2.8	40.6
1415876_a_at	18007.1	16503.8	16878.9	15365.7	15807.5	19108	18671.4	15916.8	13934.9	24819.2	23478.5	21123	19967.6	23639.6	24517	16921.5	16078.9	17612.3	16341.2	18107.4	17828.4	17691.4	19833.7	13860.7	17083.3	18991.3
1415877_at	74.1	31.1	58.9	34.2	49.8	22.8	18.7	180.5	176.3	6.2	37.5	28.2	16.3	47.8	62.5	39.1	28.9	37.5	71	5.8	4.8	24.9	30.1	39.9	32	6.3
1415878_at	1063.3	3192.3	791.1	1126	3427.1	1392.6	2101.3	1312.7	1284.9	1229.9	1434	2041.6	1159.1	1939.8	1257.5	5203.6	4877.8	1719	900.8	1710.3	2097.7	1137.1	1685.4	1216.4	3281	2838.4
1415879_a_at	32155.2	26073.5	30643.4	27840.8	23200.1	31262.4	24225.9	23162.1	20628.7	40513.7	37654.7	32408.4	34034.4	32461.6	38375.5	25051.1	22203.3	34270	29967.5	29605	27121.5	26402.5	29664	20789.3	24451.5	28609.1
1415880_a_at	2433.4	2090.9	2271.9	1773.7	3246.6	2448.3	2552.3	5374.3	5386.6	3029	3073.7	1861.1	2594.7	6257	1950.6	2577.6	2715	1873.4	3711	2215	1962.5	2411.6	2060.8	2229.8	2008.5	1786
1415881_at	1393.5	1040	1197.7	1556.6	1242.6	2403.2	2177.3	2052.2	2524	1304.4	1590.1	1374	1243.2	1590.4	1125.4	1938.8	1876	1385.7	1604	838	1220.6	1503.6	1324.4	1580.2	1203.8	1239.8
1415882_at	3826.4	5472.2	3771.9	3904.8	3967.5	6177.6	6380.5	5942.6	5687	4487.4	3858.5	4456.7	4703.9	5826.6	5780.8	6660.7	6610.2	4103.5	3093.2	6073.1	4994.2	5353.9	4879.6	4251.9	3920.4	5586.8
1415883_a_at	6.6	19.8	2.6	2	2.3	2.5	25.3	2.3	7	35.1	6.4	49.2	26	82.4	84.4	6.7	4.3	3.3	12.2	35.4	1288.6	212.2	95.1	3.9	3.5	1.6
1415884_at	116.7	51.8	77.5	183.7	141	32.7	206.2	108.7	84.4	145.3	121.2	69	56.5	171	172.1	98.9	72.1	38.7	127.4	101.9	876.9	191.9	176.3	70.1	23.1	74.9
1415885_at	5.2	9.4	5.1	3.5	2.2	13.2	22.6	1.7	10.6	16.3	6.4	1	31.9	28.7	33.4	2.3	2.5	31.9	2	12	8.5	17.5	7.6	12.6	17.5	1
1415886_at	460.5	83.3	647.2	550.5	376.7	404.2	208.8	302.2	302.3	490.7	320.6	313.2	332.1	377.1	250.3	119.6	99.8	471.6	169.1	149.8	204.3	137.9	233.5	534.1	116.1	84.5
1415887_at	1319.2	2089.5	1643.8	1348.3	1807.7	1503.1	1453.2	1456.3	1507.4	1760.7	1619.4	1530.1	1676.8	1638.8	1267.8	1986.2	1736.7	1367.5	994.9	1662.5	1649.8	1476	1711.6	1191.9	1825.6	1838
1415888_at	1265.5	3088.5	856.4	1125.6	3171.9	2124	2357.4	1310.5	1392.1	1600.3	1172.3	2573.3	1215.3	1731.7	1317.9	5659.3	5124	1611	1184.7	3206.8	2724.1	1923.2	2989.7	1121.8	2656.3	2429.1
1415889_a_at	2940.9	5394.5	3964.5	3873.9	4846.3	4609.2	7647.6	5963	5606	4835.2	6403.5	5146.7	11678.3	9103.7	5577.6	2908.3	4542.4	3706.2	4722.9	5027.3	4366	6019.5	3363.9	3734	5930.1	6612.1
1415890_at	574.1	570.1	537.1	472.5	605.9	522.1	500.9	596.8	531.1	506.4	410.6	304.7	595.7	366.1	359.1	336.8	357.1	458.8	517.9	414.5	396.7	349.8	336.8	629.8	621.2	629.1
1415891_at	1530.9	1770.6	1321	1047.7	1320.9	1479.5	1168	1650.1	1899.2	1408.2	1739.9	1655.8	1431.6	1366.4	1657.6	1308.7	1329.2	1388.9	682.1	1935.3	1520.4	1317.1	1478.5	1188.8	2056.9	1730.3
1415892_at	688.1	393.6	748.4	743.4	633.3	542.7	439.2	1862.2	1638.6	673	482.3	654.3	391.3	1062.9	1072.8	233.2	136.3	639.2	1824.5	873.5	1197.9	1159.6	1392.4	447.7	263.5	205.7
1415893_at	583.5	288.9	533.4	557.9	291.9	418.5	410.8	1050.7	1022	565.6	180	534.9	337	576.3	437.7	195	163	406.3	109.9	688.8	972.6	853.4	1093.3	270.4	83.6	106
1415894_at	37.4	32.1	60.1	40.2	1.8	55.5	34.5	215.3	321.4	31.2	51.4	24.8	21.1	298.4	59	57.1	7.6	38.7	473.2	29	28.7	20.2	25.8	32.9	40.9	33.8
1415895_at	628.8	276.7	558.1	730.8	266.9	287.2	378.9	783.5	813.4	593.4	522	361.1	681.8	472.6	801.7	345.3	187.4	642.8	408.4	522.8	355.8	419	491.9	422.3	936.9	1222.2
1415896_x_at	72.9	93.8	83.7	123.9	64.4	41.2	38.7	73.7	78	357	55.5	259.6	210.3	73.1	195.6	48.3	47.5	88.4	179.9	63.4	41.2	53.1	48.8	56.9	310.4	72.7
1415897_a_at	217.3	12.1	611	232	3790	1192.7	2502.7	1135.7	1171.9	524.2	925.2	129.8	244	1247.1	760	2534	1362.2	624.8	744.2	147.8	96.5	108.9	126.4	296.1	197.1	115.2
1415898_at	11.9	16.8	10	29	9.4	26.2	20.2	11.6	0.5	2.1	71.1	3.1	1.5	21.3	10.5	16.8	4.2	2	3.7	9	6.8	11.7	1.4	13	12.5	2.2
1415899_at	2970.9	914.4	5584.7	1363.9	4295.3	507.5	844.1	412.8	386.6	907.1	524.2	999	820.2	1002.4	1013.2	556.7	1958.3	1153	1053.7	1266.5	1623.4	1595.3	982.4	6922.9	589.2	553.8
1415900_a_at	195.6	11.9	95.6	168.7	190.7	75.7	54.8	32.8	17.3	104.6	71.7	50.3	48.2	46	53.6	144.2	108.1	90.9	33.3	16.3	20.1	24.3	3.6	73.7	4	5.8
1415901_at	384.2	400.7	463.5	333.8	583.9	452.5	566.9	353.2	440.4	421.7	370.1	161	384.9	522	229.8	393.5	468.3	408.2	238.4	270.6	221.4	144.2	274.8	301.3	265.1	145.5
1415902_at	6.6	2.4	5.3	9	3.2	1.6	3.3	1.8	2.4	7.2	4.5	2.3	4.9	4.1	3.6	1.4	2	7.2	8.9	2.9	2	3.9	2.9	1.7	1.4	3.6
1415903_at	782.5	1392	849.2	878.1	781.1	670.6	727.4	956.2	979.3	910.8	794.8	715.4	704.8	1143.8	804.1	462.9	473	679.3	1527.8	1271.7	1214.9	1028	1389.5	629.5	864.7	594.4
